weighted_rating,rate_user_num,latitude,longitude,review_count,price_level,HasTV,Caters,OutdoorSeating,WheelchairAccessible,BusinessParking,RestaurantsDelivery,GoodForKids,BikeParking,WiFi,Alcohol,RestaurantsTakeOut,BusinessAcceptsCreditCards,open_days,open_hours,num_rating,drink,food,inside,menu,outside,total,avg_review_useful,avg_review_funny,avg_review_cool,avg_stars,avg_review_count,avg_useful,avg_funny,avg_cool,avg_fans,avg_compliment_hot,avg_compliment_more,avg_compliment_profile,avg_compliment_cute,avg_compliment_list,avg_compliment_note,avg_compliment_plain,avg_compliment_cool,avg_compliment_funny,avg_compliment_writer,avg_compliment_photos,avg_total_compliment,PAYANN,PCHDAPR,PCHADVT,DENSITY_2021,POP_2021,Total:_Estimate_max,"    Less than $20,000_Estimate_max","    $20,000 to $39,999_Estimate_max","    $40,000 to $59,999_Estimate_max","    $60,000 to $99,999_Estimate_max","    $100,000 to $149,999_Estimate_max","    $150,000 to $199,999_Estimate_max","    $200,000 or more_Estimate_max",Total:_Estimate_min,"    Less than $20,000_Estimate_min","    $20,000 to $39,999_Estimate_min","    $40,000 to $59,999_Estimate_min","    $60,000 to $99,999_Estimate_min","    $100,000 to $149,999_Estimate_min","    $150,000 to $199,999_Estimate_min","    $200,000 or more_Estimate_min",less_100m,less_500m,less_1km,less_5km,less_10km,less_50km,class_0,class_1,class_2,class_3,class_4,class_5,class_6,class_7,class_8,class_9,class_10,class_11,class_12,class_13,class_14,class_15,class_16,class_17,class_18,class_19,class_20,class_21,class_22,class_23,class_24,class_25,class_26,class_27,class_28,class_29,class_30,class_31,class_32,class_33,class_34,class_35,class_36,class_37,class_38,class_39,class_40,class_41,class_42,class_43,class_44,class_45,class_46,class_47,class_48,class_49,class_50,class_51,class_52,class_53,class_54,class_55,class_56,class_57,class_58,class_59,class_60,class_61,class_62,class_63,class_64,class_65,class_66,class_67,class_68,class_69,class_70,class_71,class_72,class_73,class_74,class_75,class_76,class_77,class_78,v_0,v_1,v_2,v_3,v_4,v_5,v_6,v_7,v_8,v_9,v_10,v_11,v_12,v_13,v_14,v_15,v_16,v_17,v_18,v_19,v_20,v_21,v_22,v_23,v_24,v_25,v_26,v_27,v_28,v_29,v_30,v_31,v_32,v_33,v_34,v_35,v_36,v_37,v_38,v_39,v_40,v_41,v_42,v_43,v_44,v_45,v_46,v_47,v_48,v_49,v_50,v_51,v_52,v_53,v_54,v_55,v_56,v_57,v_58,v_59,v_60,v_61,v_62,v_63,v_64,v_65,v_66,v_67,v_68,v_69,v_70,v_71,v_72,v_73,v_74,v_75,v_76,v_77,v_78,v_79,v_80,v_81,v_82,v_83,v_84,v_85,v_86,v_87,v_88,v_89,v_90,v_91,v_92,v_93,v_94,v_95,v_96,v_97,v_98,v_99
3.251277427,10,39.9105894,-75.09807737,9,1,1,0,0,0,0,1,2,2,0,0,1,1,7,168,3317,0,0,0,0,0,0,0,0.1,0,1.684,11.5,3.1,0.9,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,80473,1330,578,1260.029076,9267130,3364296,365268,438211,407293,708440,612173,357349,532154,3327776,344788,419819,390621,682344,589197,341317,503098,0,0,0,58,754,2098,3,1,3,2,2,0,1,0,2,2,0,1,3,1,0,3,2,1,0,1,0,2,2,0,2,1,0,0,1,1,1,1,2,1,0,0,3,3,2,3,2,0,0,1,0,1,3,2,2,3,0,0,3,2,2,3,2,1,0,0,0,3,3,3,1,2,1,3,3,1,2,3,0,2,0,2,1,3,1,0.2854,0.7146,0.6455,-0.5748,0.984,0.1893,-0.1076,-0.7928,0.3189,-0.6645,-0.1377,-0.192,-0.1305,-0.5572,0.1156,0.1656,-0.6648,0.0825,-0.4515,-0.1335,-0.9824,-0.6654,0.2974,-0.4427,-0.6235,-0.7151,0.2301,-0.8688,0.9368,-0.4586,0.8964,-0.7207,-0.6692,-0.8465,-0.5997,0.4461,0.4012,0.6829,-0.3857,-0.9993,0.1887,0.6591,0.0139,-0.2765,0.6558,-0.1843,-0.2968,0.485,-0.0673,-0.6853,0.1962,0.5302,0.6241,0.857,-0.6328,0.1524,0.0961,0.0246,0.6608,0.3807,-0.6599,0.3755,0.2625,0.4942,0.8183,-0.6007,-0.9832,0.0071,0.4298,-0.3283,0.6155,0.236,-0.0148,0.0746,0.8565,-0.0911,0.8615,-0.4596,-0.9933,-0.3297,-0.4554,0.5707,0.6437,-0.8179,0.4272,0.9259,0.5894,-0.6815,0.23,0.2491,0.9053,0.7325,0.0585,0.2006,-0.3431,0.3009,-0.6745,0.8618,-0.3911,0.8883
4.205363985,59,36.1363803,-86.789487,58,1.39,2,2,1,0,1,2,2,2,0,0,2,2,7,72,202,1,1,1,0,0,3,1.406779661,0.305084746,0.847457627,3.845932203,135.5254237,996.6949153,459.3389831,764.9491525,35.66101695,15.93220339,3.101694915,1.254237288,0.813559322,0.237288136,20.16949153,79.77966102,41.77966102,41.77966102,10.59322034,24.27118644,239.7118644,169757,385,573,169.1679021,6975218,2725384,446805,523626,472527,642875,380161,151969,164149,2679596,418689,497034,452467,613879,358601,137773,144425,1,2,11,181,252,493,0,1,0,1,2,3,1,2,3,2,3,3,1,2,3,1,2,2,1,0,2,3,2,2,1,0,2,2,1,0,2,3,3,3,3,0,3,3,1,1,2,1,3,1,0,2,1,0,2,1,3,3,0,0,1,1,2,2,0,1,0,2,1,2,1,2,2,3,0,0,2,1,3,0,3,2,2,3,3,-0.0219,-0.907,-0.8186,0.1846,0.4469,0.9107,-0.4638,0.9272,0.1682,0.086,-0.5943,-0.7863,-0.226,0.6225,0.8354,0.9738,0.1017,-0.3008,0.3458,-0.0243,0.5942,0.2053,0.5158,0.8445,0.0502,-0.0593,0.1946,-0.9521,0.1756,-0.7052,-0.9827,-0.1218,-0.2047,0.9584,-0.4283,-0.4987,0.272,0.7184,-0.8496,0.7225,0.2668,0.2185,0.9372,0.3913,-0.8399,-0.1503,0.2249,-0.4511,0.1517,0.8049,-0.7645,-0.2583,-0.1389,-0.8306,-0.0235,-0.9345,0.0834,-0.3435,0.5135,-0.2855,-0.1504,0.6658,-0.4739,-0.2319,0.6659,-0.3045,0.5732,0.6332,0.0621,-0.7378,0.7095,-0.55,-0.0678,0.364,0.8977,0.4845,-0.1592,0.2568,0.6499,0.2853,0.7931,-0.0742,-0.3564,0.5939,0.5943,-0.2277,-0.8476,-0.5334,-0.2813,-0.7659,-0.6715,0.1616,0.2712,-0.6571,-0.5054,-0.4353,-0.6422,0.0049,-0.0517,0.9321
4.202925532,185,39.9500535,-75.16891426,178,1,1,0,0,0,1,0,0,1,0,0,1,1,7,79,191,0,1,2,0,3,6,1.281081081,0.464864865,0.686486486,3.821675676,365.3297297,2008.47027,984.3837838,1499.659459,37.2,66.75135135,8.486486486,7,3.205405405,3.47027027,44.22162162,128.3675676,100.2324324,100.2324324,53.48648649,20.69189189,536.1459459,1822884,6312,6105,289.7497855,12964056,5205086,719163,904889,819178,1215806,833259,368533,415162,5152090,690527,880297,794842,1181370,800327,349233,384590,7,88,189,678,835,2179,3,1,2,2,1,2,0,0,1,2,2,1,2,1,0,3,2,3,3,0,0,2,0,2,2,0,3,3,3,1,1,2,3,2,3,0,2,3,0,0,1,0,1,3,1,1,1,1,3,0,0,3,0,3,2,1,3,3,2,2,2,3,2,2,1,0,3,3,1,1,0,1,3,3,0,0,0,1,3,0.4775,-0.471,-0.9245,0.1312,-0.4104,-0.7892,0.0698,-0.3621,-0.4536,0.2286,0.6476,0.5493,0.5691,-0.4068,0.3988,-0.7074,-0.1899,0.5538,0.94,0.1038,-0.8175,-0.5014,0.3961,-0.5542,-0.1349,-0.7076,0.2093,0.1762,-0.719,0.956,-0.2285,0.6469,0.0139,0.5251,0.5473,-0.4291,-0.0866,0.3711,-0.2549,0.3119,0.0085,0.8235,0.2992,-0.9746,-0.178,-0.9678,-0.0956,0.1917,-0.1762,0.0126,-0.1671,-0.8531,0.7047,0.5039,0.4414,0.9257,0.034,-0.9435,-0.2648,0.84,0.657,-0.8606,-0.4501,-0.4435,0.4915,-0.5818,-0.2341,-0.6243,0.4552,-0.5901,-0.8664,0.2174,0.6975,0.5701,-0.2551,-0.6425,-0.3638,0.2192,-0.1056,0.9808,-0.9898,0.2191,-0.4913,0.2527,-0.3144,-0.1987,-0.7727,-0.1369,0.0844,-0.8242,-0.9625,-0.6786,0.8468,0.4094,-0.9444,0.3103,-0.4144,0.8395,-0.3701,-0.0899
2.9,50,43.56742127,-116.2200415,48,1,0,0,0,1,0,0,1,0,0,0,1,1,7,102.25,32,0,0,0,0,0,0,0.74,0.16,0.1,3.7684,123.28,238.16,79.72,154.7,11.32,3.68,0.64,0.26,0.2,0.02,6.72,40.72,12.98,12.98,5.38,3.58,87.16,163894,127,1233,23.0010226,1900923,686559,86546,124562,128906,186799,111958,41016,43540,670551,74006,110382,115690,168595,97338,34036,33736,1,5,5,37,126,216,1,0,0,2,0,2,1,0,0,1,3,0,2,3,3,0,3,3,0,3,0,2,1,0,0,0,0,0,2,2,2,0,0,0,0,1,2,3,0,3,2,2,3,0,2,2,1,1,1,3,1,1,1,3,3,0,0,1,1,3,2,0,0,0,1,1,1,2,0,2,0,3,1,1,3,1,1,3,2,0.0208,0.9872,-0.4916,0.4228,-0.5131,-0.6014,0.2416,-0.6234,0.5593,0.3007,0.8868,0.2538,0.4482,0.6566,0.8025,0.1637,-0.4271,0.8221,-0.4194,-0.7937,-0.3989,0.8473,-0.8514,-0.3432,-0.7016,-0.6711,-0.3225,-0.7291,-0.6555,-0.6313,0.7768,0.7861,0.5911,-0.045,0.6782,0.3471,0.5487,-0.3866,-0.4057,-0.3896,-0.9007,-0.4316,0.7085,0.2045,0.591,0.6138,0.0451,0.7448,-0.8804,0.6647,-0.144,-0.4747,0.7402,-0.6852,-0.948,0.8383,-0.9594,-0.2268,-0.7151,-0.4437,0.6551,-0.0855,0.3679,0.9227,0.4444,-0.8254,0.593,-0.2369,-0.2838,0.4263,-0.5463,-0.5723,0.1161,-0.9916,0.4101,-0.5624,0.7127,-0.993,0.8669,-0.9779,0.4463,0.1585,0.8286,-0.7712,0.9755,0.2199,0.9781,0.0991,-0.4449,-0.131,0.3573,0.6939,-0.3809,0.7037,0.8884,0.4422,-0.0295,0.6739,0.7282,-0.7087
4.516582915,22,38.6440225,-90.2616268,21,1,2,2,1,0,1,0,1,2,1,1,1,1,7,66.5,376,0,0,0,0,0,0,1.5,0.681818182,0.772727273,3.558181818,278.8181818,583.9090909,235.3181818,285.1818182,20.22727273,24.90909091,3.772727273,1.5,1.5,2.272727273,23.40909091,55.68181818,43.04545455,43.04545455,12.5,3.454545455,215.0909091,205807,144,453,89.7235036,6168187,2493638,377408,480569,429563,579608,383434,143281,146193,2433278,351208,453521,409347,551132,359570,130713,131369,4,13,19,87,249,518,2,0,2,3,3,0,2,3,0,0,2,2,3,3,0,1,0,0,2,2,0,2,3,2,3,2,1,1,2,0,0,3,2,1,3,0,3,2,1,3,1,3,1,3,2,3,3,3,0,2,0,0,0,3,3,2,0,3,0,3,3,2,2,2,0,3,2,1,0,2,2,0,3,0,3,3,2,3,1,0.0099,-0.275,0.0066,-0.8371,-0.8198,0.0429,-0.0772,-0.5623,0.0737,0.0318,0.6365,-0.4352,-0.1331,0.4064,0.9581,0.5003,0.624,-0.2588,0.1343,-0.9623,-0.8758,0.9296,-0.0184,-0.0832,0.9371,0.2564,-0.8912,0.9042,-0.9293,-0.0802,-0.0227,0.5776,-0.8406,-0.7687,-0.1283,0.7105,0.4571,-0.022,0.5822,-0.2587,0.9334,0.8847,-0.2474,-0.1498,0.7371,-0.7164,-0.739,0.1567,0.5972,0.5074,0.6801,-0.5409,-0.2983,-0.2163,-0.2141,-0.7592,-0.2038,-0.9848,-0.618,0.1231,-0.0177,-0.7844,-0.2237,-0.1122,-0.2069,0.0568,-0.7586,0.5896,-0.337,0.3813,0.9799,0.761,0.5559,0.137,-0.3322,-0.0159,-0.9681,-0.2534,-0.2005,0.5002,-0.5614,-0.6193,-0.9983,0.0253,0.5002,-0.8259,-0.3054,-0.0931,0.8915,-0.3769,-0.249,-0.3919,0.3657,0.4257,-0.3952,-0.0865,-0.834,0.3851,-0.4123,0.821
4.363478261,87,29.9526359,-90.0690289,87,1,0,0,1,1,1,0,2,2,1,1,1,1,7,66,373,0,1,10,0,3,14,1.333333333,0.471264368,1.045977011,4.008965517,159.1724138,687.4482759,340.1494253,534.2758621,16.06896552,24.81609195,2.206896552,1.08045977,1.218390805,0.551724138,22.01149425,36.37931034,38.70114943,38.70114943,16,32.37931034,214.045977,2627081,11173,13470,107.0103595,4624047,1782503,371106,358349,280570,362797,245540,108792,102813,1743235,342506,338513,263074,342361,225728,96312,87277,4,39,92,272,377,471,1,2,0,0,2,0,2,1,2,1,3,0,3,2,3,2,3,0,1,0,0,1,3,0,3,2,3,3,1,2,1,1,2,1,3,2,3,3,1,2,3,1,0,1,2,3,2,3,2,0,0,1,3,1,0,2,3,2,2,0,2,3,3,1,3,3,2,1,0,2,0,1,2,2,3,0,2,1,2,0.6238,-0.5301,-0.5341,0.2923,0.6826,-0.0152,0.8042,0.1564,-0.516,0.4658,-0.2091,-0.4859,-0.9151,0.5337,-0.9833,0.3629,-0.387,-0.7104,-0.0176,0.1465,-0.7742,0.6253,0.9682,-0.7047,-0.105,0.531,0.7908,-0.0065,-0.5297,-0.3607,0.9803,0.2987,-0.9269,-0.5063,0.2101,-0.5424,-0.3674,-0.0234,0.1188,-0.6018,-0.931,0.6418,0.9117,0.6053,0.5817,-0.2613,0.0167,-0.8486,0.9794,0.0333,0.8519,0.1894,0.3788,-0.1436,0.8435,0.5508,-0.7209,-0.7223,0.5056,0.2883,-0.41,-0.0282,-0.3503,0.7484,0.3643,-0.8895,0.2917,-0.8413,0.9972,0.3902,0.7313,-0.5673,-0.562,-0.813,-0.3835,-0.6449,-0.9955,-0.8731,-0.8138,0.106,-0.1274,0.21,-0.3997,0.5384,-0.7203,0.9261,-0.8986,-0.1232,-0.0945,0.652,0.1827,0.5231,-0.6276,-0.9667,-0.3029,0.802,-0.4537,0.3195,0.735,0.7895
4.52892562,29,39.703508,-86.401253,27,1,2,1,2,0,1,0,2,1,0,0,1,1,3,16,92,1,4,0,0,1,6,2.137931034,0.310344828,1.344827586,4.11862069,365.2068966,1306.206897,230.4137931,823.6206897,34.44827586,17.31034483,3.75862069,1.586206897,0.413793103,0.068965517,33.82758621,56.79310345,39.24137931,39.24137931,23.48275862,22.86206897,238.5862069,352862,700,627,189.973578,6805985,2665156,381548,494460,460615,654637,432464,146226,152000,2619020,354500,469972,439335,626433,407376,132766,131844,2,2,3,13,33,466,1,0,0,0,2,3,2,3,0,0,0,3,3,3,3,0,3,2,2,1,2,3,2,2,2,2,2,2,0,3,1,3,0,1,2,1,3,0,0,0,1,0,1,0,1,2,3,1,2,2,1,3,1,3,3,1,2,2,0,0,2,3,3,0,3,3,0,2,1,3,0,1,2,3,1,1,2,2,2,0.7624,-0.4296,0.9274,0.7232,0.8589,-0.3317,0.8926,0.5247,-0.7789,-0.2351,0.2756,-0.2055,0.7956,0.9715,0.7226,-0.9608,-0.2553,-0.4088,-0.2519,-0.1449,0.7624,-0.015,-0.8685,0.1326,-0.7503,-0.2414,0.5256,0.5593,0.2418,-0.9705,-0.9166,-0.1931,-0.4516,-0.4342,-0.5978,0.1835,0.1238,0.8019,-0.3121,0.7157,-0.1398,-0.4784,0.0339,-0.2892,-0.6871,0.3319,-0.141,0.5005,-0.4274,-0.7434,-0.0167,0.8411,0.3747,0.8385,-0.4221,-0.7936,-0.712,-0.6529,0.6048,-0.9755,0.9822,-0.3967,-0.3418,-0.7223,0.3761,0.8467,-0.2687,-0.137,-0.4205,0.0029,0.5779,0.7059,0.9197,0.8359,0.1705,-0.5898,0.1686,0.7489,0.5531,0.4309,-0.259,-0.9234,-0.827,-0.3139,-0.6199,-0.9718,0.5281,0.4879,-0.6115,0.9352,0.252,0.898,0.3447,0.725,-0.6714,-0.7482,-0.0912,-0.1416,-0.0768,-0.4292
4.313953488,86,39.9089972,-86.06583488,82,1,2,0,0,0,0,0,2,1,0,0,1,1,7,73,0,0,0,0,0,0,0,1.302325581,0.302325581,0.988372093,3.994186047,355.0348837,2849.616279,2284.465116,2568.639535,75.11627907,60.27906977,7.372093023,5.38372093,1.930232558,0.802325581,56.97674419,169.9302326,117.8139535,117.8139535,29.58139535,58.56976744,626.4534884,352862,700,627,189.973578,6805985,2665156,381548,494460,460615,654637,432464,146226,152000,2619020,354500,469972,439335,626433,407376,132766,131844,3,5,6,33,134,466,2,0,1,0,1,2,1,1,0,3,2,0,3,0,3,0,1,3,1,3,3,3,0,2,1,3,2,2,0,2,3,2,2,0,2,2,1,3,0,3,0,3,0,1,1,0,3,1,0,0,1,1,1,2,1,3,1,1,0,1,0,1,3,3,0,2,1,1,1,0,2,1,3,3,1,0,2,0,3,-0.587,0.7101,-0.0968,-0.8132,-0.0282,-0.2741,0.5047,-0.7059,0.8049,0.1907,0.691,0.0687,-0.0571,0.9344,0.6735,-0.9802,0.883,0.1874,-0.5401,-0.9778,-0.9907,0.3217,0.0782,0.2719,-0.8985,-0.4057,0.3954,-0.3628,-0.1257,-0.8949,-0.7613,-0.4007,0.427,-0.3153,0.1172,0.0313,0.2468,-0.8266,0.3588,-0.7958,0.2349,-0.6637,0.4585,0.6828,0.5147,0.3333,-0.2402,0.2721,0.99,0.4957,0.0526,-0.2612,-0.2275,-0.8305,0.1479,0.3797,0.3147,0.7081,0.35,0.6953,-0.9332,0.9226,-0.048,-0.1002,0.5313,-0.1914,0.8035,-0.6932,0.0974,-0.2848,0.5391,0.1296,-0.2436,-0.0822,-0.66,-0.6788,-0.3831,0.1674,0.7176,-0.7048,-0.7558,0.9566,0.7463,0.569,-0.0138,0.4666,-0.8728,0.4253,-0.1219,-0.9248,0.6055,0.031,0.3312,0.3089,0.5548,-0.9614,-0.6212,0.7075,-0.307,0.5213
3.989837398,32,27.79168259,-82.67412916,31,1,2,2,1,0,1,1,2,1,0,0,1,1,7,119,460,1,2,0,0,0,3,0.1875,0.1875,0.09375,3.3421875,78.03125,155.375,29.5,101.75,4.8125,1.8125,0.4375,0.3125,0.0625,0,4.125,9.6875,5.21875,5.21875,2,4.9375,33.8125,220625,724,760,405.9804182,21781128,8179696,1178595,1490922,1335143,1869297,1226903,529097,643953,8087696,1128931,1447062,1301207,1827117,1180663,504981,603521,0,0,3,102,197,1007,1,0,3,1,2,3,1,2,3,2,2,3,0,2,2,3,1,0,0,1,3,3,1,1,3,1,3,3,2,2,0,0,3,2,3,2,1,2,3,0,1,2,1,2,0,3,3,2,3,0,1,0,1,0,1,3,3,3,0,0,1,3,2,1,1,0,2,3,0,3,0,2,3,1,3,2,2,2,2,-0.7476,0.1173,0.4747,0.9171,0.5972,-0.1474,0.3604,0.1391,0.1919,0.3249,-0.0903,0.4495,-0.6069,0.8519,-0.0982,-0.1788,-0.5685,0.2493,-0.682,0.8074,0.4338,0.4519,0.1857,0.9243,-0.3886,0.2159,0.903,-0.0112,-0.8076,0.3427,0.8025,0.8082,0.7522,0.1371,0.9142,0.4254,0.1353,0.5149,0.2249,-0.6491,-0.0553,-0.4803,-0.0403,-0.7023,0.8994,-0.1292,-0.3639,-0.6569,-0.3402,-0.511,-0.9168,-0.3506,0.8753,0.8192,-0.9422,0.1129,0.3096,-0.6416,-0.5009,-0.0753,-0.0579,0.7334,0.3762,-0.3034,0.5387,0.4062,-0.4422,0.4627,0.4527,0.4902,-0.5342,0.4855,0.388,0.3951,0.1654,-0.8648,0.934,0.546,-0.7935,-0.385,-0.5951,0.37,0.1674,-0.9413,-0.9057,-0.9003,-0.9531,0.7095,0.6186,0.8085,-0.5711,-0.4128,0.4478,-0.5421,-0.3812,-0.6433,-0.9648,-0.0462,0.0731,0.8741
4.399728887,5,39.6785388,-75.6521536,5,2,2,2,0,0,0,2,2,2,0,0,2,1,0,0,14749,0,0,0,0,0,0,0.6,0,0.4,3.716,172.6,536.8,120.8,138.8,11.2,3.8,2.4,0.6,0.6,0,8.8,24.2,10.6,10.6,7.8,0.4,69.8,0,24,5630.84,514.9386203,1003384,395692,48679,71554,63400,94353,74466,33041,35277,379864,38767,62062,52724,82789,64958,26625,26861,2,5,8,25,46,641,1,2,3,0,1,0,0,1,2,1,1,0,0,0,2,3,0,1,0,3,3,1,1,2,2,0,0,3,0,2,3,0,3,3,3,3,2,2,1,2,3,3,3,2,0,0,1,2,0,3,0,3,3,2,0,3,1,1,0,0,3,0,1,2,3,0,3,0,0,1,2,2,3,0,0,0,3,1,3,-0.6226,0.919,0.5515,0.1011,-0.3665,0.41,-0.9483,-0.5262,-0.66,-0.8238,-0.5141,-0.4035,-0.817,-0.385,0.4064,-0.5241,0.457,-0.4562,-0.6505,-0.5381,0.7165,-0.7122,-0.0586,-0.464,-0.4405,0.8175,0.9346,0.7943,-0.3863,-0.2298,-0.5953,0.1156,0.6222,0.2256,0.3692,0.339,0.8665,-0.7784,-0.5008,0.7286,-0.185,0.7588,-0.0146,-0.7509,-0.2542,0.2508,0.0233,-0.4679,-0.8776,0.0399,-0.5131,0.235,0.6572,0.033,-0.6107,0.9892,-0.9075,0.8206,-0.378,-0.1061,-0.0095,-0.5583,0.3933,-0.93,0.117,-0.0401,-0.7619,0.5861,-0.3128,-0.7865,0.2331,-0.0345,-0.512,0.5453,0.2921,0.4324,-0.642,-0.6192,-0.9343,-0.2297,-0.2184,0.9128,0.3561,0.121,-0.0919,-0.6307,0.2301,0.7305,-0.4563,-0.1389,0.2976,0.4664,-0.2728,0.0567,-0.4431,0.3969,0.9986,0.9656,0.0609,0.6102
4.284194053,67,27.893179,-82.7303941,65,1.39,2,1,1,1,1,0,2,1,0,0,1,1,7,88,572,0,0,0,0,0,0,5.343283582,3.014925373,1.507462687,3.682089552,43.97014925,49.7761194,12.6119403,20.80597015,1.164179104,0.28358209,0.089552239,0.179104478,0,0,0.805970149,0.746268657,0.805970149,0.805970149,0.731343284,0.223880597,4.671641791,220625,724,760,405.9804182,21781128,8179696,1178595,1490922,1335143,1869297,1226903,529097,643953,8087696,1128931,1447062,1301207,1827117,1180663,504981,603521,1,4,5,29,134,1055,0,2,3,3,0,3,1,1,3,3,2,2,3,1,0,2,3,1,2,2,0,1,0,1,0,2,0,2,3,0,1,0,2,2,0,1,1,3,0,2,0,1,0,3,1,2,1,1,0,1,2,1,0,1,2,3,3,2,3,0,1,0,0,2,0,0,2,0,2,0,3,1,2,0,0,3,0,3,0,0.4761,0.6513,0.3783,0.5509,0.6249,-0.3078,0.7806,-0.7346,-0.2924,0.9738,0.6061,-0.3632,-0.2022,-0.1116,-0.3874,0.7388,-0.2314,-0.3235,-0.1365,0.3743,-0.4533,-0.4745,0.8626,0.9452,-0.3079,-0.654,-0.6377,-0.4661,-0.1642,0.3763,0.6314,-0.137,-0.6195,-0.5558,-0.2627,0.572,0.2488,0.8949,0.9247,0.0622,-0.5551,-0.6073,-0.5269,0.9525,-0.7908,-0.2936,-0.7136,0.9947,-0.5117,0.2341,-0.5956,-0.9797,0.1671,-0.4281,-0.4273,0.861,-0.6328,-0.7265,0.2461,-0.8918,-0.4096,0.997,-0.0575,0.541,0.4385,-0.7374,0.8707,-0.2398,0.1656,-0.9706,0.5384,0.7396,0.5897,-0.4199,0.1219,0.2738,0.0533,0.2177,-0.9172,-0.8925,-0.3978,-0.4132,0.2806,0.7536,0.816,-0.9936,0.4934,-0.4775,0.6508,0.4318,-0.2855,0.3817,-0.1017,-0.0891,-0.8417,-0.1067,0.5302,0.4569,0.9636,-0.3786
4.730894309,50,36.10863,-86.75637,48,2,2,0,0,1,1,2,2,1,0,0,0,1,7,82,196,2,1,4,0,1,8,2.04,0.8,1.7,4.199,327.1,2019,1058.3,1496.36,78,56.04,10.24,6.56,3.56,3.08,74,286.02,121.08,121.08,39.52,37.9,759.08,169757,385,573,169.1679021,6975218,2725384,446805,523626,472527,642875,380161,151969,164149,2679596,418689,497034,452467,613879,358601,137773,144425,0,1,4,56,267,493,0,0,1,0,1,3,1,1,2,2,2,3,3,3,3,3,1,0,2,2,1,3,1,2,0,0,2,0,2,2,2,2,1,2,0,2,1,1,1,2,1,0,0,3,3,1,1,1,3,1,1,0,0,3,1,1,2,2,0,2,1,1,3,0,0,0,0,2,1,2,3,3,1,1,1,2,2,1,3,0.1547,-0.5143,0.3379,0.2074,0.3083,0.6312,0.7195,0.8284,0.2933,-0.027,-0.889,0.627,-0.2203,0.3044,0.0778,-0.1051,-0.4597,-0.557,-0.5392,0.537,-0.7043,0.3506,0.4869,-0.7303,0.462,0.8868,0.1481,-0.2284,-0.9269,-0.4578,0.2584,-0.3696,0.9923,-0.5109,-0.968,-0.2595,0.0723,-0.938,-0.6542,0.2754,-0.0705,-0.9507,0.9396,-0.1284,0.8374,0.3373,-0.7012,0.8821,0.1183,0.058,-0.9681,-0.8508,-0.238,0.2457,-0.3182,0.1753,-0.3014,-0.5099,0.9861,0.2325,0.2582,-0.3878,0.2628,-0.0808,0.7289,-0.4023,0.8804,-0.735,-0.9271,0.6977,0.4355,-0.0634,0.403,0.0493,-0.4971,-0.8551,0.102,-0.0999,-0.228,0.7619,-0.0634,0.1847,0.5549,0.7373,-0.9787,-0.2806,-0.3704,-0.4107,0.6835,-0.2423,-0.8648,0.1939,-0.4923,0.4655,0.8713,-0.5976,0.209,0.6695,0.9848,0.0223
4.555244755,14,40.027066,-75.2267952,14,1.39,0,0,1,1,1,0,2,1,0,0,0,1,6,72,129,1,0,0,0,0,1,0.785714286,0.071428571,0.071428571,4.192857143,63.64285714,103.1428571,15.57142857,49.14285714,4.428571429,1.071428571,0.214285714,0.071428571,0,0,3.785714286,4.142857143,2.714285714,2.714285714,1.571428571,0.928571429,17.21428571,1822884,6312,6105,289.7497855,12964056,5205086,719163,904889,819178,1215806,833259,368533,415162,5152090,690527,880297,794842,1181370,800327,349233,384590,0,6,8,83,556,2206,2,3,1,1,0,2,1,0,3,3,0,3,2,1,1,2,1,1,0,1,3,2,0,0,2,0,3,2,3,0,3,0,2,2,3,2,1,3,1,1,0,3,0,1,2,1,0,2,1,0,0,0,3,3,1,0,0,3,3,3,3,0,0,2,3,0,1,3,1,0,0,3,1,0,2,0,3,3,3,0.2778,0.5936,-0.9131,0.2335,0.1652,0.3101,0.0308,-0.1323,0.1983,0.8171,0.2377,-0.5803,0.6362,-0.2189,0.2789,-0.0727,0.0357,-0.7338,-0.265,0.8376,-0.0638,-0.03,0.805,-0.2083,0.28,0.5751,-0.6289,-0.5716,-0.7899,0.496,0.3367,0.5629,-0.2792,0.8036,-0.9369,-0.0119,0.0846,-0.6627,-0.6344,0.1152,-0.2766,-0.4836,0.1852,0.9142,0.148,0.4746,-0.8901,-0.0434,-0.9063,-0.2776,-0.8172,-0.647,0.5091,0.4233,-0.8788,-0.994,0.591,-0.4166,0.095,-0.8,0.312,0.8222,-0.4535,-0.5239,-0.34,0.1454,-0.7449,-0.8158,-0.8153,0.6286,0.8734,0.7214,-0.2155,-0.1276,-0.8525,-0.0813,-0.3459,-0.4015,0.9773,-0.0699,0.691,0.5368,-0.1067,0.7047,0.8237,0.5399,0.4927,-0.6599,-0.535,0.6567,-0.1252,-0.2238,0.5782,0.7478,-0.7631,-0.7397,-0.5385,-0.3877,-0.9756,0.7712
