weight,rate_user_num,latitude,longitude,review_count,price_level,HasTV,Caters,OutdoorSeating,WheelchairAccessible,BusinessParking,RestaurantsDelivery,GoodForKids,BikeParking,WiFi,Alcohol,RestaurantsTakeOut,BusinessAcceptsCreditCards,open_days,open_hours,num_rating,drink,food,inside,menu,outside,total,avg_review_useful,avg_review_funny,avg_review_cool,avg_stars,avg_review_count,avg_useful,avg_funny,avg_cool,avg_fans,avg_compliment_hot,avg_compliment_more,avg_compliment_profile,avg_compliment_cute,avg_compliment_list,avg_compliment_note,avg_compliment_plain,avg_compliment_cool,avg_compliment_funny,avg_compliment_writer,avg_compliment_photos,avg_total_compliment,PAYANN,PCHDAPR,PCHADVT,DENSITY_2021,POP_2021,Total:_Estimate_max,"    Less than $20,000_Estimate_max","    $20,000 to $39,999_Estimate_max","    $40,000 to $59,999_Estimate_max","    $60,000 to $99,999_Estimate_max","    $100,000 to $149,999_Estimate_max","    $150,000 to $199,999_Estimate_max","    $200,000 or more_Estimate_max",Total:_Estimate_min,"    Less than $20,000_Estimate_min","    $20,000 to $39,999_Estimate_min","    $40,000 to $59,999_Estimate_min","    $60,000 to $99,999_Estimate_min","    $100,000 to $149,999_Estimate_min","    $150,000 to $199,999_Estimate_min","    $200,000 or more_Estimate_min",less_100m,less_500m,less_1km,less_5km,less_10km,less_50km,class_0,class_1,class_2,class_3,class_4,class_5,class_6,class_7,class_8,class_9,class_10,class_11,class_12,class_13,class_14,class_15,class_16,class_17,class_18,class_19,class_20,class_21,class_22,class_23,class_24,class_25,class_26,class_27,class_28,class_29,class_30,class_31,class_32,class_33,class_34,class_35,class_36,class_37,class_38,class_39,class_40,class_41,class_42,class_43,class_44,class_45,class_46,class_47,class_48,class_49,class_50,class_51,class_52,class_53,class_54,class_55,class_56,class_57,class_58,class_59,class_60,class_61,class_62,class_63,class_64,class_65,class_66,class_67,class_68,class_69,class_70,class_71,class_72,class_73,class_74,class_75,class_76,class_77,class_78,v_0,v_1,v_2,v_3,v_4,v_5,v_6,v_7,v_8,v_9,v_10,v_11,v_12,v_13,v_14,v_15,v_16,v_17,v_18,v_19,v_20,v_21,v_22,v_23,v_24,v_25,v_26,v_27,v_28,v_29,v_30,v_31,v_32,v_33,v_34,v_35,v_36,v_37,v_38,v_39,v_40,v_41,v_42,v_43,v_44,v_45,v_46,v_47,v_48,v_49,v_50,v_51,v_52,v_53,v_54,v_55,v_56,v_57,v_58,v_59,v_60,v_61,v_62,v_63,v_64,v_65,v_66,v_67,v_68,v_69,v_70,v_71,v_72,v_73,v_74,v_75,v_76,v_77,v_78,v_79,v_80,v_81,v_82,v_83,v_84,v_85,v_86,v_87,v_88,v_89,v_90,v_91,v_92,v_93,v_94,v_95,v_96,v_97,v_98,v_99,year,month,previous_rating,yelp_year
1.922506882,49,39.870249,-86.140767,47,1,1,-1,1,-1,1,1,1,1,0,0,1,1,7,133,2495,0,0,0,0,0,0,0.714285714,0.510204082,0.163265306,3.197959184,97.53061224,209.6530612,42.91836735,114.8979592,6.265306122,4.387755102,0.734693878,0.224489796,0.06122449,0.204081633,8.204081633,8.612244898,8.346938776,8.346938776,4.979591837,1.326530612,45.42857143,352862,700,627,189.973578,6805985,2665156,381548,494460,460615,654637,432464,146226,152000,2619020,354500,469972,439335,626433,407376,132766,131844,1,6,9,36,115,466,2,3,0,1,0,1,0,1,2,3,0,1,0,2,2,0,2,3,0,1,2,2,3,3,0,0,1,0,3,3,1,0,1,1,3,2,0,0,0,0,1,3,2,3,2,0,2,1,1,0,0,1,3,3,1,0,3,3,1,0,2,2,2,0,2,3,2,0,2,0,2,3,2,0,2,0,1,1,3,0.825,0.7118,-0.4618,0.6224,-0.8624,-0.2801,-0.4956,-0.1109,-0.2712,-0.8629,-0.6116,0.1973,-0.2468,-0.1077,-0.4082,-0.8008,0.5897,-0.8741,-0.6468,0.4305,0.6788,0.9039,-0.088,0.7811,-0.586,0.4377,0.7272,-0.8752,-0.4783,-0.0351,0.1169,0.1056,0.6597,-0.2941,0.2671,-0.3406,-0.5297,-0.4438,0.4552,-0.2452,-0.3894,0.015,-0.3277,0.0979,0.2157,0.7922,0.7187,-0.7649,-0.5182,0.22,0.6188,0.1035,-0.8171,0.3949,0.7728,0.0904,-0.2146,-0.0896,-0.5576,0.9673,-0.9258,0.5287,0.0998,0.6175,-0.6117,0.0011,-0.2798,0.9017,0.3573,-0.8369,-0.5095,-0.8705,0.3276,0.2037,0.8359,0.5695,-0.9332,-0.2736,0.7898,-0.1039,0.5027,-0.047,0.0681,-0.3776,-0.0455,-0.256,0.5904,-0.27,-0.0991,-0.2952,-0.3989,0.8075,0.3778,0.4616,-0.5268,-0.2885,-0.6354,0.5405,0.0099,0.8613,2008,1,1.673469388,2970
2.721779078,49,39.870249,-86.140767,47,1,1,-1,1,-1,1,1,1,1,0,0,1,1,7,133,2495,0,0,0,0,0,0,0.714285714,0.510204082,0.163265306,3.197959184,97.53061224,209.6530612,42.91836735,114.8979592,6.265306122,4.387755102,0.734693878,0.224489796,0.06122449,0.204081633,8.204081633,8.612244898,8.346938776,8.346938776,4.979591837,1.326530612,45.42857143,352862,700,627,189.973578,6805985,2665156,381548,494460,460615,654637,432464,146226,152000,2619020,354500,469972,439335,626433,407376,132766,131844,1,6,9,36,115,466,2,3,0,1,0,1,0,1,2,3,0,1,0,2,2,0,2,3,0,1,2,2,3,3,0,0,1,0,3,3,1,0,1,1,3,2,0,0,0,0,1,3,2,3,2,0,2,1,1,0,0,1,3,3,1,0,3,3,1,0,2,2,2,0,2,3,2,0,2,0,2,3,2,0,2,0,1,1,3,0.825,0.7118,-0.4618,0.6224,-0.8624,-0.2801,-0.4956,-0.1109,-0.2712,-0.8629,-0.6116,0.1973,-0.2468,-0.1077,-0.4082,-0.8008,0.5897,-0.8741,-0.6468,0.4305,0.6788,0.9039,-0.088,0.7811,-0.586,0.4377,0.7272,-0.8752,-0.4783,-0.0351,0.1169,0.1056,0.6597,-0.2941,0.2671,-0.3406,-0.5297,-0.4438,0.4552,-0.2452,-0.3894,0.015,-0.3277,0.0979,0.2157,0.7922,0.7187,-0.7649,-0.5182,0.22,0.6188,0.1035,-0.8171,0.3949,0.7728,0.0904,-0.2146,-0.0896,-0.5576,0.9673,-0.9258,0.5287,0.0998,0.6175,-0.6117,0.0011,-0.2798,0.9017,0.3573,-0.8369,-0.5095,-0.8705,0.3276,0.2037,0.8359,0.5695,-0.9332,-0.2736,0.7898,-0.1039,0.5027,-0.047,0.0681,-0.3776,-0.0455,-0.256,0.5904,-0.27,-0.0991,-0.2952,-0.3989,0.8075,0.3778,0.4616,-0.5268,-0.2885,-0.6354,0.5405,0.0099,0.8613,2013,6,1.922506882,2970
1.7,10,29.9563045,-90.2170289,10,1,1,0,-1,-1,0,1,1,1,0,0,1,1,7,128,518,0,0,0,0,0,0,0.6,0.3,0,2.823,112.5,286.1,75.2,110.4,5.9,5.2,2.8,0.7,0.1,0.9,12,16,11.7,11.7,10.9,0.5,72.5,2627081,11173,13470,107.0103595,4624047,1782503,371106,358349,280570,362797,245540,108792,102813,1743235,342506,338513,263074,342361,225728,96312,87277,0,0,2,22,118,471,0,3,3,0,2,3,0,2,3,3,3,3,3,2,0,3,3,1,2,3,1,1,2,3,1,0,1,1,3,3,2,1,1,2,2,0,0,1,1,3,1,2,2,3,3,2,1,1,2,3,1,0,3,0,1,3,3,1,3,1,1,3,1,3,3,0,2,0,2,2,3,0,3,3,0,0,0,1,1,0.2142,-0.6239,0.1128,0.0239,-0.3314,-0.4369,-0.8191,-0.4527,0.9416,-0.688,0.2643,-0.22,0.6894,-0.998,-0.2508,0.5435,0.2644,-0.3035,-0.1822,0.1797,-0.5113,-0.6992,-0.1707,-0.8627,-0.5082,0.0287,0.939,-0.8057,0.696,0.9296,0.9538,0.5048,0.5142,0.5655,-0.3269,0.724,0.3765,-0.784,0.6329,-0.1283,0.3422,-0.3621,-0.452,-0.938,0.6259,0.8159,0.3358,0.3839,-0.7846,-0.0591,0.748,0.0169,0.4102,-0.1221,0.6204,0.6866,-0.6635,-0.819,-0.2133,-0.5063,0.058,-0.0218,0.4729,-0.8051,-0.2699,-0.3846,0.7742,-0.0845,0.0614,0.1776,-0.6268,-0.5684,-0.128,-0.0869,0.6143,-0.2911,-0.4243,0.3343,-0.341,0.6889,-0.1949,-0.1922,0.0696,0.4955,-0.0272,-0.8997,0.0187,0.5769,-0.822,-0.7874,-0.938,-0.969,0.601,-0.7919,-0.6402,-0.8733,-0.6807,0.576,0.1739,-0.4828,2012,11,0,2879
2.008724126,10,29.9563045,-90.2170289,10,1,1,0,-1,-1,0,1,1,1,0,0,1,1,7,128,518,0,0,0,0,0,0,0.6,0.3,0,2.823,112.5,286.1,75.2,110.4,5.9,5.2,2.8,0.7,0.1,0.9,12,16,11.7,11.7,10.9,0.5,72.5,2627081,11173,13470,107.0103595,4624047,1782503,371106,358349,280570,362797,245540,108792,102813,1743235,342506,338513,263074,342361,225728,96312,87277,0,0,2,22,118,471,0,3,3,0,2,3,0,2,3,3,3,3,3,2,0,3,3,1,2,3,1,1,2,3,1,0,1,1,3,3,2,1,1,2,2,0,0,1,1,3,1,2,2,3,3,2,1,1,2,3,1,0,3,0,1,3,3,1,3,1,1,3,1,3,3,0,2,0,2,2,3,0,3,3,0,0,0,1,1,0.2142,-0.6239,0.1128,0.0239,-0.3314,-0.4369,-0.8191,-0.4527,0.9416,-0.688,0.2643,-0.22,0.6894,-0.998,-0.2508,0.5435,0.2644,-0.3035,-0.1822,0.1797,-0.5113,-0.6992,-0.1707,-0.8627,-0.5082,0.0287,0.939,-0.8057,0.696,0.9296,0.9538,0.5048,0.5142,0.5655,-0.3269,0.724,0.3765,-0.784,0.6329,-0.1283,0.3422,-0.3621,-0.452,-0.938,0.6259,0.8159,0.3358,0.3839,-0.7846,-0.0591,0.748,0.0169,0.4102,-0.1221,0.6204,0.6866,-0.6635,-0.819,-0.2133,-0.5063,0.058,-0.0218,0.4729,-0.8051,-0.2699,-0.3846,0.7742,-0.0845,0.0614,0.1776,-0.6268,-0.5684,-0.128,-0.0869,0.6143,-0.2911,-0.4243,0.3343,-0.341,0.6889,-0.1949,-0.1922,0.0696,0.4955,-0.0272,-0.8997,0.0187,0.5769,-0.822,-0.7874,-0.938,-0.969,0.601,-0.7919,-0.6402,-0.8733,-0.6807,0.576,0.1739,-0.4828,2020,10,1.7,2879
2.319538777,10,29.9563045,-90.2170289,10,1,1,0,-1,-1,0,1,1,1,0,0,1,1,7,128,518,0,0,0,0,0,0,0.6,0.3,0,2.823,112.5,286.1,75.2,110.4,5.9,5.2,2.8,0.7,0.1,0.9,12,16,11.7,11.7,10.9,0.5,72.5,2627081,11173,13470,107.0103595,4624047,1782503,371106,358349,280570,362797,245540,108792,102813,1743235,342506,338513,263074,342361,225728,96312,87277,0,0,2,22,118,471,0,3,3,0,2,3,0,2,3,3,3,3,3,2,0,3,3,1,2,3,1,1,2,3,1,0,1,1,3,3,2,1,1,2,2,0,0,1,1,3,1,2,2,3,3,2,1,1,2,3,1,0,3,0,1,3,3,1,3,1,1,3,1,3,3,0,2,0,2,2,3,0,3,3,0,0,0,1,1,0.2142,-0.6239,0.1128,0.0239,-0.3314,-0.4369,-0.8191,-0.4527,0.9416,-0.688,0.2643,-0.22,0.6894,-0.998,-0.2508,0.5435,0.2644,-0.3035,-0.1822,0.1797,-0.5113,-0.6992,-0.1707,-0.8627,-0.5082,0.0287,0.939,-0.8057,0.696,0.9296,0.9538,0.5048,0.5142,0.5655,-0.3269,0.724,0.3765,-0.784,0.6329,-0.1283,0.3422,-0.3621,-0.452,-0.938,0.6259,0.8159,0.3358,0.3839,-0.7846,-0.0591,0.748,0.0169,0.4102,-0.1221,0.6204,0.6866,-0.6635,-0.819,-0.2133,-0.5063,0.058,-0.0218,0.4729,-0.8051,-0.2699,-0.3846,0.7742,-0.0845,0.0614,0.1776,-0.6268,-0.5684,-0.128,-0.0869,0.6143,-0.2911,-0.4243,0.3343,-0.341,0.6889,-0.1949,-0.1922,0.0696,0.4955,-0.0272,-0.8997,0.0187,0.5769,-0.822,-0.7874,-0.938,-0.969,0.601,-0.7919,-0.6402,-0.8733,-0.6807,0.576,0.1739,-0.4828,2011,5,2.008724126,2879
1.807228916,83,27.7829632,-82.6387853,78,1,0,0,1,-1,1,1,0,1,0,0,1,1,7,112,629,1,2,0,0,0,3,0.614457831,0.156626506,0.060240964,3.056506024,76.15662651,189.5903614,49.78313253,101.4819277,10.07228916,1.939759036,0.373493976,0.192771084,0.084337349,0.012048193,3.759036145,13.07228916,3.855421687,3.855421687,2.614457831,3.915662651,33.6746988,220625,724,760,405.9804182,21781128,8179696,1178595,1490922,1335143,1869297,1226903,529097,643953,8087696,1128931,1447062,1301207,1827117,1180663,504981,603521,0,5,14,96,171,1010,1,2,0,0,0,3,0,1,1,0,1,2,2,1,2,1,3,2,1,2,2,3,2,1,2,2,2,0,0,0,1,0,3,0,2,0,0,3,2,3,1,0,2,0,3,3,0,2,2,3,0,1,2,3,1,1,2,1,1,1,3,2,1,3,3,1,1,1,3,3,1,1,1,3,2,0,2,1,0,-0.2947,0.0446,-0.0969,0.0092,-0.0067,-0.9034,-0.4226,0.9494,-0.6194,0.3461,-0.5411,0.4557,-0.2259,0.8643,-0.5705,-0.8697,0.5315,-0.0162,-0.4369,-0.7649,-0.7889,0.8098,0.8869,0.6509,-0.9361,-0.2801,-0.0892,-0.688,-0.5238,-0.2476,-0.2731,-0.3212,-0.7008,-0.3346,-0.0213,-0.5527,-0.4863,0.1009,0.5807,-0.8474,0.9435,-0.0845,-0.9931,0.3555,0.7012,-0.7682,0.5538,-0.8185,0.1687,0.3192,0.0332,-0.122,-0.1502,-0.4322,0.6046,-0.455,0.8895,0.7054,0.8656,0.7215,0.1434,-0.7075,-0.5908,0.8744,0.7732,0.7538,-0.1164,0.8713,-0.4355,0.2124,0.8221,-0.9718,0.4788,0.9669,0.4092,-0.0024,0.501,0.5788,-0.8914,0.6893,0.88,-0.7201,0.4392,0.2393,0.53,-0.5537,0.7906,0.922,-0.0413,0.4241,0.2621,0.5892,0.3688,0.7063,0.0601,0.4142,0.8143,0.7509,0.6985,0.2153,2018,5,0,2835
2.107639124,83,27.7829632,-82.6387853,78,1,0,0,1,-1,1,1,0,1,0,0,1,1,7,112,629,1,2,0,0,0,3,0.614457831,0.156626506,0.060240964,3.056506024,76.15662651,189.5903614,49.78313253,101.4819277,10.07228916,1.939759036,0.373493976,0.192771084,0.084337349,0.012048193,3.759036145,13.07228916,3.855421687,3.855421687,2.614457831,3.915662651,33.6746988,220625,724,760,405.9804182,21781128,8179696,1178595,1490922,1335143,1869297,1226903,529097,643953,8087696,1128931,1447062,1301207,1827117,1180663,504981,603521,0,5,14,96,171,1010,1,2,0,0,0,3,0,1,1,0,1,2,2,1,2,1,3,2,1,2,2,3,2,1,2,2,2,0,0,0,1,0,3,0,2,0,0,3,2,3,1,0,2,0,3,3,0,2,2,3,0,1,2,3,1,1,2,1,1,1,3,2,1,3,3,1,1,1,3,3,1,1,1,3,2,0,2,1,0,-0.2947,0.0446,-0.0969,0.0092,-0.0067,-0.9034,-0.4226,0.9494,-0.6194,0.3461,-0.5411,0.4557,-0.2259,0.8643,-0.5705,-0.8697,0.5315,-0.0162,-0.4369,-0.7649,-0.7889,0.8098,0.8869,0.6509,-0.9361,-0.2801,-0.0892,-0.688,-0.5238,-0.2476,-0.2731,-0.3212,-0.7008,-0.3346,-0.0213,-0.5527,-0.4863,0.1009,0.5807,-0.8474,0.9435,-0.0845,-0.9931,0.3555,0.7012,-0.7682,0.5538,-0.8185,0.1687,0.3192,0.0332,-0.122,-0.1502,-0.4322,0.6046,-0.455,0.8895,0.7054,0.8656,0.7215,0.1434,-0.7075,-0.5908,0.8744,0.7732,0.7538,-0.1164,0.8713,-0.4355,0.2124,0.8221,-0.9718,0.4788,0.9669,0.4092,-0.0024,0.501,0.5788,-0.8914,0.6893,0.88,-0.7201,0.4392,0.2393,0.53,-0.5537,0.7906,0.922,-0.0413,0.4241,0.2621,0.5892,0.3688,0.7063,0.0601,0.4142,0.8143,0.7509,0.6985,0.2153,2019,1,1.807228916,2835
2.257025808,83,27.7829632,-82.6387853,78,1,0,0,1,-1,1,1,0,1,0,0,1,1,7,112,629,1,2,0,0,0,3,0.614457831,0.156626506,0.060240964,3.056506024,76.15662651,189.5903614,49.78313253,101.4819277,10.07228916,1.939759036,0.373493976,0.192771084,0.084337349,0.012048193,3.759036145,13.07228916,3.855421687,3.855421687,2.614457831,3.915662651,33.6746988,220625,724,760,405.9804182,21781128,8179696,1178595,1490922,1335143,1869297,1226903,529097,643953,8087696,1128931,1447062,1301207,1827117,1180663,504981,603521,0,5,14,96,171,1010,1,2,0,0,0,3,0,1,1,0,1,2,2,1,2,1,3,2,1,2,2,3,2,1,2,2,2,0,0,0,1,0,3,0,2,0,0,3,2,3,1,0,2,0,3,3,0,2,2,3,0,1,2,3,1,1,2,1,1,1,3,2,1,3,3,1,1,1,3,3,1,1,1,3,2,0,2,1,0,-0.2947,0.0446,-0.0969,0.0092,-0.0067,-0.9034,-0.4226,0.9494,-0.6194,0.3461,-0.5411,0.4557,-0.2259,0.8643,-0.5705,-0.8697,0.5315,-0.0162,-0.4369,-0.7649,-0.7889,0.8098,0.8869,0.6509,-0.9361,-0.2801,-0.0892,-0.688,-0.5238,-0.2476,-0.2731,-0.3212,-0.7008,-0.3346,-0.0213,-0.5527,-0.4863,0.1009,0.5807,-0.8474,0.9435,-0.0845,-0.9931,0.3555,0.7012,-0.7682,0.5538,-0.8185,0.1687,0.3192,0.0332,-0.122,-0.1502,-0.4322,0.6046,-0.455,0.8895,0.7054,0.8656,0.7215,0.1434,-0.7075,-0.5908,0.8744,0.7732,0.7538,-0.1164,0.8713,-0.4355,0.2124,0.8221,-0.9718,0.4788,0.9669,0.4092,-0.0024,0.501,0.5788,-0.8914,0.6893,0.88,-0.7201,0.4392,0.2393,0.53,-0.5537,0.7906,0.922,-0.0413,0.4241,0.2621,0.5892,0.3688,0.7063,0.0601,0.4142,0.8143,0.7509,0.6985,0.2153,2020,5,2.107639124,2835
1.823529412,34,32.1572311,-110.9169941,33,1,1,0,0,-1,0,1,1,0,0,0,1,1,7,3,1540,0,0,0,0,0,0,0.441176471,0.117647059,0.029411765,2.837647059,51.05882353,42.17647059,9.529411765,13.32352941,1.382352941,0.352941176,0.205882353,0,0.058823529,0,0.764705882,1.823529412,1.117647059,1.117647059,0.5,0.470588235,6.411764706,676418,6810,574,64.0221138,7276316,2793213,368930,478501,472903,676077,432574,197505,216069,2755041,343770,458117,455827,653201,412490,184293,197997,1,1,1,14,144,350,3,1,1,3,3,3,0,2,1,2,0,1,1,1,2,0,3,2,0,3,1,1,1,3,0,2,1,3,0,1,2,3,0,3,2,0,3,0,1,3,1,0,2,2,1,2,3,3,1,1,1,0,1,2,1,0,1,0,0,3,1,1,3,1,1,2,1,1,1,3,3,3,2,0,1,1,2,0,3,0.0303,0.2695,0.7396,-0.8834,-0.34,0.5029,-0.7376,0.5512,-0.3321,0.0874,0.7295,0.0166,0.599,-0.4736,0.3867,-0.7588,-0.9669,0.4309,-0.6761,0.8083,0.8634,0.8938,0.262,0.9037,-0.1713,-0.6015,0.9193,0.4112,0.0671,0.1355,-0.0999,0.7042,-0.3805,-0.1427,0.0309,0.704,-0.063,-0.6082,-0.7768,0.2008,-0.9884,-0.3101,-0.3419,0.9247,-0.4996,0.5066,0.3361,0.3745,-0.6204,-0.6303,-0.0256,0.6801,-0.6358,-0.9048,-0.6003,0.09,0.4151,0.6681,0.7832,-0.9019,-0.4493,-0.8477,-0.4918,0.5933,0.2207,-0.7973,0.6775,0.5476,-0.4852,0.892,0.8967,0.5166,0.8908,-0.909,0.8057,-0.2055,0.0982,0.1542,0.391,0.3883,0.7378,-0.5822,-0.5854,0.0043,-0.7406,0.7685,0.3649,0.7314,0.533,-0.9559,-0.1229,-0.0539,-0.5614,0.1199,0.6251,-0.1119,0.7256,0.2493,0.9425,0.5909,2017,2,0,2090
2.556611615,34,32.1572311,-110.9169941,33,1,1,0,0,-1,0,1,1,0,0,0,1,1,7,3,1540,0,0,0,0,0,0,0.441176471,0.117647059,0.029411765,2.837647059,51.05882353,42.17647059,9.529411765,13.32352941,1.382352941,0.352941176,0.205882353,0,0.058823529,0,0.764705882,1.823529412,1.117647059,1.117647059,0.5,0.470588235,6.411764706,676418,6810,574,64.0221138,7276316,2793213,368930,478501,472903,676077,432574,197505,216069,2755041,343770,458117,455827,653201,412490,184293,197997,1,1,1,14,144,350,3,1,1,3,3,3,0,2,1,2,0,1,1,1,2,0,3,2,0,3,1,1,1,3,0,2,1,3,0,1,2,3,0,3,2,0,3,0,1,3,1,0,2,2,1,2,3,3,1,1,1,0,1,2,1,0,1,0,0,3,1,1,3,1,1,2,1,1,1,3,3,3,2,0,1,1,2,0,3,0.0303,0.2695,0.7396,-0.8834,-0.34,0.5029,-0.7376,0.5512,-0.3321,0.0874,0.7295,0.0166,0.599,-0.4736,0.3867,-0.7588,-0.9669,0.4309,-0.6761,0.8083,0.8634,0.8938,0.262,0.9037,-0.1713,-0.6015,0.9193,0.4112,0.0671,0.1355,-0.0999,0.7042,-0.3805,-0.1427,0.0309,0.704,-0.063,-0.6082,-0.7768,0.2008,-0.9884,-0.3101,-0.3419,0.9247,-0.4996,0.5066,0.3361,0.3745,-0.6204,-0.6303,-0.0256,0.6801,-0.6358,-0.9048,-0.6003,0.09,0.4151,0.6681,0.7832,-0.9019,-0.4493,-0.8477,-0.4918,0.5933,0.2207,-0.7973,0.6775,0.5476,-0.4852,0.892,0.8967,0.5166,0.8908,-0.909,0.8057,-0.2055,0.0982,0.1542,0.391,0.3883,0.7378,-0.5822,-0.5854,0.0043,-0.7406,0.7685,0.3649,0.7314,0.533,-0.9559,-0.1229,-0.0539,-0.5614,0.1199,0.6251,-0.1119,0.7256,0.2493,0.9425,0.5909,2018,10,1.823529412,2090
1.951111085,34,32.1572311,-110.9169941,33,1,1,0,0,-1,0,1,1,0,0,0,1,1,7,3,1540,0,0,0,0,0,0,0.441176471,0.117647059,0.029411765,2.837647059,51.05882353,42.17647059,9.529411765,13.32352941,1.382352941,0.352941176,0.205882353,0,0.058823529,0,0.764705882,1.823529412,1.117647059,1.117647059,0.5,0.470588235,6.411764706,676418,6810,574,64.0221138,7276316,2793213,368930,478501,472903,676077,432574,197505,216069,2755041,343770,458117,455827,653201,412490,184293,197997,1,1,1,14,144,350,3,1,1,3,3,3,0,2,1,2,0,1,1,1,2,0,3,2,0,3,1,1,1,3,0,2,1,3,0,1,2,3,0,3,2,0,3,0,1,3,1,0,2,2,1,2,3,3,1,1,1,0,1,2,1,0,1,0,0,3,1,1,3,1,1,2,1,1,1,3,3,3,2,0,1,1,2,0,3,0.0303,0.2695,0.7396,-0.8834,-0.34,0.5029,-0.7376,0.5512,-0.3321,0.0874,0.7295,0.0166,0.599,-0.4736,0.3867,-0.7588,-0.9669,0.4309,-0.6761,0.8083,0.8634,0.8938,0.262,0.9037,-0.1713,-0.6015,0.9193,0.4112,0.0671,0.1355,-0.0999,0.7042,-0.3805,-0.1427,0.0309,0.704,-0.063,-0.6082,-0.7768,0.2008,-0.9884,-0.3101,-0.3419,0.9247,-0.4996,0.5066,0.3361,0.3745,-0.6204,-0.6303,-0.0256,0.6801,-0.6358,-0.9048,-0.6003,0.09,0.4151,0.6681,0.7832,-0.9019,-0.4493,-0.8477,-0.4918,0.5933,0.2207,-0.7973,0.6775,0.5476,-0.4852,0.892,0.8967,0.5166,0.8908,-0.909,0.8057,-0.2055,0.0982,0.1542,0.391,0.3883,0.7378,-0.5822,-0.5854,0.0043,-0.7406,0.7685,0.3649,0.7314,0.533,-0.9559,-0.1229,-0.0539,-0.5614,0.1199,0.6251,-0.1119,0.7256,0.2493,0.9425,0.5909,2020,5,2.556611615,2090
2.032786885,61,32.253371,-110.944255,59,1,0,1,-1,-1,1,1,0,1,0,0,1,1,7,118,823,0,4,0,0,0,4,0.918032787,0.426229508,0.098360656,3.369016393,70.8852459,116.442623,37.40983607,54.57377049,4.032786885,1.278688525,0.360655738,0.114754098,0.032786885,0.016393443,2.147540984,4.032786885,5.426229508,5.426229508,3.081967213,1.491803279,23.40983607,676418,6810,574,64.0221138,7276316,2793213,368930,478501,472903,676077,432574,197505,216069,2755041,343770,458117,455827,653201,412490,184293,197997,0,5,6,127,225,350,0,3,0,1,3,1,3,1,2,2,2,2,3,2,3,2,0,0,3,3,3,2,3,1,0,3,0,2,1,2,0,0,0,3,3,3,0,0,2,2,3,3,2,1,0,1,0,0,0,3,3,0,3,3,0,3,0,2,2,2,3,0,0,0,3,2,2,2,2,2,0,2,3,3,1,0,3,3,1,-0.7428,0.023,-0.3709,0.2172,0.3589,0.8181,0.9477,-0.0114,0.2307,0.8709,0.9885,-0.3117,0.8113,-0.5924,0.1541,0.7988,0.5883,-0.5547,-0.7169,0.1157,0.7442,-0.384,0.6315,-0.0265,-0.1482,-0.4697,-0.1726,0.5507,-0.38,-0.0994,-0.6702,0.7854,0.9948,0.8453,0.86,0.8563,0.0678,0.1945,-0.1025,0.262,-0.9632,-0.6036,-0.9409,-0.2615,-0.9293,0.1899,0.1411,-0.9599,-0.1866,-0.3758,0.591,0.9284,-0.7764,-0.4719,0.4399,0.9541,-0.1934,-0.6629,-0.357,-0.9036,0.7231,-0.8388,-0.67,0.4633,-0.1348,-0.4638,0.5726,0.0982,-0.1092,-0.6138,-0.6616,0.2502,-0.6004,0.5864,-0.6983,0.2674,0.2666,-0.1837,0.1573,-0.5962,0.0917,-0.7805,-0.6126,-0.3247,0.3576,0.3094,0.7366,0.0292,0.7352,0.1045,-0.4414,0.8579,0.7413,-0.7452,-0.3621,-0.8442,-0.5712,-0.0269,-0.0977,0.9155,2013,5,0,2827
